,TERM,IDF
839,آپارتمانش,7.748028524432376
840,ترنی,8.441175704992322
841,pattison,9.134322885552267
842,خبرگزاریها,8.035710596884158
843,فردمحور,9.134322885552267
844,خریداران,3.801604092286898
845,استثنای,5.700335681067121
846,حدسی,8.441175704992322
847,قفس,6.426272684450057
848,کتابفروشی,6.426272684450057
849,دامادش,9.134322885552267
850,توسن,9.134322885552267
851,قراین,8.441175704992322
852,۳/۲۵,8.035710596884158
853,برازندگان,9.134322885552267
854,فترتی,9.134322885552267
855,آپوکالیپتو,7.342563416324212
856,مبلغی,5.073879875005847
857,آفرینشش,9.134322885552267
858,استثنائات-,9.134322885552267
859,سالامان,9.134322885552267
860,نوازنده‌ای,8.035710596884158
861,iaeo,9.134322885552267
862,قفقاز,6.56937352809073
863,سره,6.937098308216047
864,صدریه,8.035710596884158
865,دردور,9.134322885552267
866,نگرانتان,9.134322885552267
867,شدی,6.189883906385826
868,گیس,7.188412736496954
869,شرمم,8.441175704992322
870,کسوف,7.748028524432376
871,ضمنا,5.420750818847959
872,زرقاوی,9.134322885552267
873,no۳,9.134322885552267
874,شهرهای,3.0728659666242497
875,مثلا,3.1132995362027405
876,کرت,7.748028524432376
877,غنی‌ترین,8.035710596884158
878,کابوس‌های,7.188412736496954
879,مکانیزم‌های,6.649416235764266
880,ماهواره,5.222299880124121
881,۱۹۱۸,8.441175704992322
882,تعالیم,5.8762263475307845
883,خلفی,8.441175704992322
884,ناکسول,9.134322885552267
885,۱۸۳,6.3617341633124855
886,رسد,5.373122769858704
887,سنی‌های,6.831737792558221
888,قدس,4.6234633790354165
889,سیستم,2.7290944275214253
890,هنرمندانه,5.8762263475307845
891,مالکانه,7.748028524432376
892,تنبک,7.054881343872431
893,۲۸/۳/۱۳۵۳,9.134322885552267
894,زیستنش,9.134322885552267
895,متعارف,5.327660395781947
896,مباح,9.134322885552267
897,بارزی,6.649416235764266
898,یخچالی,9.134322885552267
899,۶۳۵,9.134322885552267
900,موزیسینی,9.134322885552267
901,خانواربا,9.134322885552267
902,همدانیان,8.441175704992322
903,مخصوصی,6.189883906385826
904,رفتار‌ها,9.134322885552267
905,جشنی,6.56937352809073
906,کلزا,7.342563416324212
907,فذکر,9.134322885552267
908,کنانی,9.134322885552267
909,ذهنیت‌های,7.748028524432376
910,درهای,5.145338838987993
911,ریت,9.134322885552267
912,نروژی,7.748028524432376
913,امپریالیستی,7.524884973118167
914,درجا,7.188412736496954
915,انداخته,5.44544343143833
916,لیبراسیون,7.524884973118167
917,برادرهای,9.134322885552267
918,بیماریهایی,8.441175704992322
919,طرفین,4.601723392399011
920,تأثیرآن,9.134322885552267
921,اوکالیپتوس,8.441175704992322
922,مرحلهژای,9.134322885552267
923,گروهی,3.0566806422032324
924,مشاهده,3.058976854463583
925,کنجکاوانه,7.748028524432376
926,جدیدالوقوع,9.134322885552267
927,خودمحوربینی,9.134322885552267
928,نپرداخته‌اید,9.134322885552267
929,اکیدا,7.524884973118167
930,وایز,8.441175704992322
931,/گفتار,9.134322885552267
932,بخیه,7.748028524432376
933,غذایتان,9.134322885552267
934,برگزینید,8.035710596884158
935,نادیده,3.7683468705304155
936,بیشترکهکشان‌ها,9.134322885552267
937,دانشگا,8.035710596884158
938,بالگرد‌های,8.441175704992322
939,مجازات‌های,6.089800447828844
940,هاپکینگز,9.134322885552267
941,دس,8.441175704992322
942,پاداش‌های,8.441175704992322
943,هنری,2.799268634054208
944,رهایم,7.524884973118167
945,ارد,8.035710596884158
946,گرانفروشی,8.035710596884158
947,وفادارش,8.441175704992322
948,نادرشاه,8.035710596884158
949,کاربردی‌تر,8.441175704992322
950,باورتری,9.134322885552267
951,ازورودخودروهای,9.134322885552267
952,فرامتن,9.134322885552267
953,کاخ-,9.134322885552267
954,قلیلی,8.035710596884158
955,دستبافته‌های,9.134322885552267
956,نهاد‌های,6.495265555937008
957,دینتر,9.134322885552267
958,مثل‌ها,7.748028524432376
959,کروماتوگرافی,9.134322885552267
960,مفرده,7.188412736496954
961,شهرکهای,8.441175704992322
962,الهم,9.134322885552267
963,پوسیدن,9.134322885552267
964,می‌فرستد,5.578974824062853
965,وانت,5.550803947096157
966,می‌کشیدند,6.301109541496051
967,کلاریس,9.134322885552267
968,۳۰/۱۳,8.441175704992322
969,کمی‌ها,9.134322885552267
970,آورده_می‌شد,8.035710596884158
971,تسویه,5.7670270555657925
972,برایایجاد,9.134322885552267
973,تهدیدت,9.134322885552267
974,عروضی,8.441175704992322
975,رمزدار,9.134322885552267
976,ارتفاع,4.612534308503227
977,افشا,5.9988286696231174
978,سمج,7.524884973118167
979,فضیلتی,8.035710596884158
980,مددوف,9.134322885552267
981,فروشان,5.6378153240857865
982,توصیه‌ای,7.524884973118167
983,موالی,8.441175704992322
984,تولیداین,9.134322885552267
985,جلد,4.406935066839926
986,خشاریارشاه,9.134322885552267
987,نریزد,7.524884973118167
988,۱۹۳۷,7.342563416324212
989,عمامه,8.035710596884158
990,زیرشاخه‌ها,9.134322885552267
991,اسکاتلندیارد,9.134322885552267
992,تحتاج,9.134322885552267
993,تحریکات,7.054881343872431
994,ترس‌ها,7.342563416324212
995,خون,3.2454449272193857
996,۸میلیون,7.524884973118167
997,مسیحا,9.134322885552267
998,افزوده_بود,8.035710596884158
999,خواهی_و,6.7364276127538965
1000,ترجیح,3.913967060473942
1001,برنارد,9.134322885552267
1002,شرت,9.134322885552267
1003,عدالتی‌های,8.441175704992322
1004,وسی,9.134322885552267
1005,فرازهای,7.342563416324212
1006,مندرج,4.91481518037616
1007,سفال‌های,9.134322885552267
1008,۹/۳,7.188412736496954
1009,ماحصلش,9.134322885552267
1010,کلافه‌اش,9.134322885552267
1011,سیاهچاله,7.524884973118167
1012,معلمشان,8.441175704992322
1013,صعب,6.189883906385826
1014,زتا,9.134322885552267
1015,کارتابل,9.134322885552267
1016,دارزین,9.134322885552267
1017,۴۱۱,8.441175704992322
1018,آه‌ای,9.134322885552267
1019,مفرط,6.3617341633124855
1020,بنازاده,9.134322885552267
1021,الیگودرز,8.035710596884158
1022,مدرنی,6.138590611998276
1023,حسابش,8.441175704992322
1024,است۲,9.134322885552267
1025,شدند‎/,9.134322885552267
1026,مصباحی,6.189883906385826
1027,ایمنی,3.6536839622102755
1028,ناسازگاری‌های,9.134322885552267
1029,وعربستان,9.134322885552267
1030,برتری‌های,8.035710596884158
1031,بهرام,4.580445993951726
1032,سازو,9.134322885552267
1033,سکندری,9.134322885552267
1034,دهنوی,9.134322885552267
1035,تولیدصنعتی,9.134322885552267
1036,معمر,7.524884973118167
1037,۳/۲۶,9.134322885552267
1038,سانشاین,9.134322885552267
1039,ojum,9.134322885552267
1040,ناشرانی,6.3617341633124855
1041,wireless,9.134322885552267
1042,biotechology,9.134322885552267
1043,عبورمی,9.134322885552267
1044,شنیده_شود,7.748028524432376
1045,behaveare,9.134322885552267
1046,غیرقطعی,9.134322885552267
1047,متعرضان,9.134322885552267
1048,دردآور,8.035710596884158
1049,واسا,9.134322885552267
1050,خواهیم_که,9.134322885552267
1051,کمک۲,9.134322885552267
1052,cet,9.134322885552267
1053,وهفتم,8.035710596884158
1054,باکتریهای,7.342563416324212
1055,تعلیمات,7.054881343872431
1056,داده_می‌شود,3.7919886335874557
1057,درآرایه,9.134322885552267
1058,سقاخانه‌ها,9.134322885552267
1059,رقابت,3.2763897310688073
1060,کپوردریایی,9.134322885552267
1061,دماوند,5.305681489063172
1062,ساپ,9.134322885552267
1063,۱۳۳۰,7.054881343872431
1064,صادقیه-,8.441175704992322
1065,خودپالایی,8.441175704992322
1066,القائات,8.035710596884158
1067,جایگاه‌های,5.66858698275254
1068,فکرم,8.035710596884158
1069,باستان-,9.134322885552267
1070,ابرقدرتی,7.748028524432376
1071,ترانسپورتر,9.134322885552267
1072,سیدناصرسجادی,9.134322885552267
1073,نسبی,4.040572684745505
1074,داغ,4.65698607107406
1075,بلاواسطه,8.441175704992322
1076,machierg,9.134322885552267
1077,واسطه‌ی,9.134322885552267
1078,کاستی‌های,5.7670270555657925
1079,هلن,6.3617341633124855
1080,ملاک‌های,6.495265555937008
1081,طنطاوی,8.441175704992322
1082,شکوفه‌های,8.035710596884158
1083,لوئیز,8.035710596884158
1084,ذبحی,8.441175704992322
1085,فرارکنند,9.134322885552267
1086,دیزنی,7.342563416324212
1087,۴۷۹۵۹۰,9.134322885552267
1088,هم-,8.441175704992322
1089,ویژه,1.6813405560868067
1090,آلودگ‌ها,9.134322885552267
1091,وتولیدکنندگان,8.441175704992322
1092,آبله,8.035710596884158
1093,نزنم,8.441175704992322
1094,ممتازی,6.831737792558221
1095,گندم‌های,9.134322885552267
1096,می‌گویم,4.6916716290619505
1097,حاصلخیز,6.937098308216047
1098,العزیز,8.035710596884158
1099,مرده‌ی,9.134322885552267
1100,رحمکم,9.134322885552267
1101,وحقوق,9.134322885552267
1102,خجالتی,7.524884973118167
1103,آقانصیر,9.134322885552267
1104,آشتیه,9.134322885552267
1105,گورش,8.035710596884158
1106,تعطیلاتی,8.441175704992322
1107,جورتر,9.134322885552267
1108,وارسته,6.937098308216047
1109,-موجب,9.134322885552267
1110,چشمشان,8.441175704992322
1111,کیکوچی,9.134322885552267
1112,بلور‌های,9.134322885552267
1113,غلط‌های,7.524884973118167
1114,واقعگرا,9.134322885552267
1115,بودند,2.150532920294132
1116,عصران,9.134322885552267
1117,پیلوری,9.134322885552267
1118,پژوهشی,3.745251155735766
1119,برهان‌های,9.134322885552267
1120,ایالت,4.9911881591607345
1121,گلدوزیان,8.035710596884158
1122,پاکیزه,6.426272684450057
1123,مارکوپولو,8.035710596884158
1124,چری,7.748028524432376
1125,مهربانو,8.441175704992322
1126,تپه‌ای,7.188412736496954
1127,پرداخته_بودند,7.748028524432376
1128,می‌نهند,8.035710596884158
1129,گورستان‌ها,8.035710596884158
1130,منزجر,8.441175704992322
1131,خطاپذیر,9.134322885552267
1132,بیرشک,9.134322885552267
1133,انحناها,9.134322885552267
1134,۷۳۹,9.134322885552267
1135,استوار-,9.134322885552267
1136,همسرداری,8.441175704992322
1137,سالامانکا,9.134322885552267
1138,مجلساز,9.134322885552267
1139,‍‍c,9.134322885552267
1140,برعرصه,9.134322885552267
1141,فانتاسپورتر,9.134322885552267
1142,سوادآموزی,7.054881343872431
1143,مستور,7.054881343872431
1144,وارد‌های,9.134322885552267
1145,آملی,6.243951127656103
1146,پویندگان,8.035710596884158
1147,پرت,5.8762263475307845
1148,دگرگونش,9.134322885552267
1149,جغرافیای,6.043280432193951
1150,بازماندگان,5.700335681067121
1151,مطالعة,9.134322885552267
1152,برج‌ها,6.831737792558221
1153,این۳,9.134322885552267
1154,رشته‌اش,9.134322885552267
1155,اقامه,5.396653267268898
1156,دمانس,8.035710596884158
1157,اینترلوکین,9.134322885552267
1158,می‌رسانیم,6.426272684450057
1159,ارائه‌ی,9.134322885552267
1160,مقوله‌ها,7.524884973118167
1161,هیبتی,9.134322885552267
1162,ازدیگران,9.134322885552267
1163,شرور,6.189883906385826
1164,کودتای,6.043280432193951
1165,پرنفوذ,7.342563416324212
1166,روزپیش,8.441175704992322
1167,آپپک,9.134322885552267
1168,درتجارب,9.134322885552267
1169,خروج‌ها,9.134322885552267
1170,دستیاران,6.426272684450057
1171,بدهد,3.513922019835117
1172,کفعمی,9.134322885552267
1173,بیگانه‌ها,9.134322885552267
1174,شناخته_نشده_است,7.188412736496954
1175,اگرصرفا,9.134322885552267
1176,روبوتیک,8.441175704992322
1177,گارانتی,7.748028524432376
1178,ترمزهاست,9.134322885552267
1179,خفیف‌تری,9.134322885552267
1180,تحلیلگر,6.138590611998276
1181,مخفیانه‌ای,8.441175704992322
1182,ریتم‌ها,8.441175704992322
1183,آخوندزاده,8.035710596884158
1184,رائول,6.937098308216047
1185,غیرتولیدی,9.134322885552267
1186,دانشجو,4.0223350971957235
1187,سینرژیستی,9.134322885552267
1188,می‌دارید,8.441175704992322
1189,۱۴/۱۰/۶۲,9.134322885552267
1190,استیوارت,9.134322885552267
1191,کیفی‌تر,9.134322885552267
1192,غرامتی,9.134322885552267
1193,۱۹۳۵۹۰,9.134322885552267
1194,تقاطعات,7.524884973118167
1195,حاضردر,9.134322885552267
1196,کمیته,2.917716784467402
1197,فترت,7.748028524432376
1198,زنان-,9.134322885552267
1199,عفر,9.134322885552267
1200,وفرانسه,9.134322885552267
1201,اعطایی,6.301109541496051
1202,محبوسین,9.134322885552267
1203,معدنکاری,9.134322885552267
1204,نپسندند,8.035710596884158
1205,ایروما,9.134322885552267
1206,تیتراژی,8.441175704992322
1207,کائوین,9.134322885552267
1208,تاکتیکی,6.138590611998276
1209,نسلی,5.956269055204321
1210,نیزگزارش,8.035710596884158
1211,میلیاردو,8.441175704992322
1212,بگیم,9.134322885552267
1213,تشییع,5.802118375377063
1214,نماگرهای,8.441175704992322
1215,ندیمی,6.937098308216047
1216,انجامین,9.134322885552267
1217,سملر,9.134322885552267
1218,اوشف,9.134322885552267
1219,محصولش,9.134322885552267
1220,تشرح,9.134322885552267
1221,می‌گذرند,6.138590611998276
1222,شهدا,4.9002163809550074
1223,تنش‌های,5.550803947096157
1224,سکوی,6.189883906385826
1225,کردیم,3.194151632831835
1226,انارکی,8.441175704992322
1227,می‌شود۳پیشنهاد,9.134322885552267
1228,تاتاری,9.134322885552267
1229,مؤدبانه,8.035710596884158
1230,اغتشاشی,9.134322885552267
1231,پاپیروس,9.134322885552267
1232,کارفرمایتان,9.134322885552267
1233,توانستد,9.134322885552267
1234,ویلا‌های,8.441175704992322
1235,شهران,6.243951127656103
1236,صمصامی,9.134322885552267
1237,خروپف,7.748028524432376
1238,۱۹۹۹۰,9.134322885552267
1239,کشته_شدند,5.202497252827941
1240,سینماگر,6.426272684450057
1241,کاینات,8.441175704992322
1242,اسپرسو,8.441175704992322
1243,یگانه‌اند,8.441175704992322
